"Item Type","Product ID","Product Name","Product Type","Product Code/SKU","Bin Picking Number","Brand Name","Option Set","Option Set Align","Product Description",Price,"Cost Price","Retail Price","Sale Price","Fixed Shipping Cost","Free Shipping","Product Warranty","Product Weight","Product Width","Product Height","Product Depth","Allow Purchases?","Product Visible?","Product Availability","Track Inventory","Current Stock Level","Low Stock Level",Category,"Product Image ID - 1","Product Image File - 1","Product Image Description - 1","Product Image Is Thumbnail - 1","Product Image Sort - 1","Product Image ID - 2","Product Image File - 2","Product Image Description - 2","Product Image Is Thumbnail - 2","Product Image Sort - 2","Product Image ID - 3","Product Image File - 3","Product Image Description - 3","Product Image Is Thumbnail - 3","Product Image Sort - 3","Product Image ID - 4","Product Image File - 4","Product Image Description - 4","Product Image Is Thumbnail - 4","Product Image Sort - 4","Product Image ID - 5","Product Image File - 5","Product Image Description - 5","Product Image Is Thumbnail - 5","Product Image Sort - 5","Product Image ID - 6","Product Image File - 6","Product Image Description - 6","Product Image Is Thumbnail - 6","Product Image Sort - 6","Product Image ID - 7","Product Image File - 7","Product Image Description - 7","Product Image Is Thumbnail - 7","Product Image Sort - 7","Product Image ID - 8","Product Image File - 8","Product Image Description - 8","Product Image Is Thumbnail - 8","Product Image Sort - 8","Product Image ID - 9","Product Image File - 9","Product Image Description - 9","Product Image Is Thumbnail - 9","Product Image Sort - 9","Product Image ID - 10","Product Image File - 10","Product Image Description - 10","Product Image Is Thumbnail - 10","Product Image Sort - 10","Product Image ID - 11","Product Image File - 11","Product Image Description - 11","Product Image Is Thumbnail - 11","Product Image Sort - 11","Product Image ID - 12","Product Image File - 12","Product Image Description - 12","Product Image Is Thumbnail - 12","Product Image Sort - 12","Product Image ID - 13","Product Image File - 13","Product Image Description - 13","Product Image Is Thumbnail - 13","Product Image Sort - 13","Product Image ID - 14","Product Image File - 14","Product Image Description - 14","Product Image Is Thumbnail - 14","Product Image Sort - 14","Product Image ID - 15","Product Image File - 15","Product Image Description - 15","Product Image Is Thumbnail - 15","Product Image Sort - 15","Search Keywords","Page Title","Meta Keywords","Meta Description","MYOB Asset Acct","MYOB Income Acct","MYOB Expense Acct","Product Condition","Show Product Condition?","Event Date Required?","Event Date Name","Event Date Is Limited?","Event Date Start Date","Event Date End Date","Sort Order","Product Tax Class","Product UPC/EAN","Stop Processing Rules","Product URL","Redirect Old URL?","Global Trade Item Number","Manufacturer Part Number","Tax Provider Tax Code","Product Custom Fields"
Product,621,"MPK 360 x 320 Integrated Caravan Rooflight",P,,,MPK,"MPK Colours",Right,"<h1 class=""MsoNormal"">MPK 360 x 320 Integrated Caravan Rooflight</h1> <p class=""MsoNormal"">The MPK Integrated Caravan Rooflight in 360 x 320mm is a durable, multi-directional replacement rooflight for caravans, motorhomes and campervans featuring a removable flynet.</p> <p class=""MsoNormal"">Boasting robust telescopic arms which accommodate for the rooflight to be easily opened on either side the MPK Integrated Caravan Rooflight in 360 x 320mm also features tough, double skin, spaced opaque domes which allow for free air flow (even when closed) .</p> <h3 class=""MsoNormal"">MPK Integrated Caravan Roof Light features</h3> <p class=""MsoNormal"">Plastic frame with UV filter. <br /> Overall size of dome 360 x 320mm<br /> Fits roof thicknesses between 24-46mm<br /> Includes removable fly net. <br /> Aperature Size 360 x 320<br />Available in either white or beige</p>",49.95,0.00,0.00,0.00,0.0000,N,,0.1000,0.0000,0.0000,0.0000,Y,N,,"by option",2147483639,0,"Caravan, Campervan & Motorhome/Windows & Rooflights;Caravan, Campervan & Motorhome/Windows & Rooflights/Rooflights;Caravan, Campervan & Motorhome/Windows & Rooflights/Rooflights/Standard Rooflight",1731,q/319/MPK_angled_86728.1382367272.1280.1280__09273.jpg,"MPK Opaque Integrated 360 x 320mm Motorhome Rooflight",Y,0,1732,k/898/MPK_level_74817.1382367272.1280.1280__34836.jpg,"MPK Integrated Caravan Replacement Rooflight",N,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"mpk, 40cm, 400x400, integrated, opaque, rooflight,","MPK Opaque Integrated 360 x 320 Motorhome Caravan Rooflight","mpk, opaque, integrated, 360x320, caravan, motorhome, rooflight,","The MPK Opaque Integrated Replacement Rooflight for Caravans & Motorhomes in 320 x 360mm is available in either beige or white.",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/caravan-motorhome/windows-roof-lights/rooflights/mpk-360-x-320-integrated-caravan-rooflight/,,,,,
"  SKU",3515,[CS]Colour=White:#FFFFFF,,N320,,,,,,67.95,0.00,,,,N,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",3536,[CS]Colour=Beige:#C9BB9A,,F320,,,,,,,0.00,,,,N,,,,,,,,,,2147483639,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",12865,,,N320,,,,,,[FIXED]67.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
Product,623,"Waeco CoolMatic MDC50 Caravan and Boat Compressor Fridge",P,9109002382,,,,Right,"<h1 class=""MsoNormal"">Waeco Coolmatic MDC50 Compressor Fridge</h1> <p class=""MsoNormal"">Suitable for motorhomes, caravans and boats, the Waeco Coolmatic MDC50 Compressor Fridge provides an exceptional cooling performance even in extreme ambient temperatures and inclined positions. Due to its size, the Waeco Coolmatic MDC50 Compressor Fridge is also ideal as a replacement fridge.</p> <h3 class=""MsoNormal"">Experience the power &amp; efficiency of a compressor fridge with the dimensions of an absorption fridge with the Waeco MDC50 Compressor Fridge</h3> <p class=""MsoNormal"">The Waeco Coolmatic MDC50 Compressor Fridge also benefits from recessed door grips, patented locking mechanism, a functional cooling space and a seperately insulated freezer compartment and boasts a 43 litre gross capacity (inclusive of the Waeco MDC50 Compressor Fridge's 4 litre capacity freezer compartment).</p> <p class=""MsoNormal"">With an outstandingly economic consumption of energy, the efficient Waeco Coolmatic MDC50 Compressor Fridge also runs impressively quiet.</p> <h3 class=""MsoNormal"">Waeco Coolmatic MDC50 Compressor Fridge features include</h3> <ul> <li>Interior light, door with magnetic seal</li> <li>Variable door hinges and locks (right/left)</li> <li>Door with double lock (top/bottom) and dual function (locking/ventilation)</li> <li>Fully hermetic Danfoss BD35F compressor with integrated control electronics</li> <li>Coolmatic MDC50 Compressor Fridge with low-voltage protection</li> <li>Electronic fuse/automatic reverse pole protection</li> <li>Statically ventilated wire tube condenser</li> <li>Aluminium rollbond evaporator</li> <li>Mechanical thermostat on the Waeco Coolmatic MDC50 Fridge is continuously variable</li> </ul>",549.00,0.00,0.00,0.00,0.0000,N,"2 years",2.0100,0.0000,0.0000,0.0000,N,N,Discontinued,"by product",0,0,"Fridges & Coolboxes/Fridges;Fridges & Coolboxes/Fridges/Compressor",1735,z/164/waeco_coolmatic_mdc_50_fridge_334_p__32319.jpg,"Waeco CoolMatic MDC 50",Y,0,1736,m/419/waeco_coolmatic_mdc_50_fridge_dimensions_cropped__33315.jpg,"Waeco CoolMatic MDC 50 Dimensions",N,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Waeco, CoolMatic, MDC 50, Caravan, Marine, Fridge, 9109002382,","Waeco CoolMatic MDC50 Caravan and Marine Compressor Fridge ","Waeco, CoolMatic, MDC50, Caravan, Marine, Fridge, Compressor, boat, motorhome,","Waeco CoolMatic MDC50 compressor fridges are suitable for motor homes, caravans, yachts and boats and sent with on a Next Working Day delivery.",,,,New,N,N,,N,,,0,"Default Tax Class",9109002382,N,/fridges-coolboxes/waeco-coolmatic-mdc50-caravan-and-boat-compressor-fridge/,,,,,"""Height (mm)=620"";""Width (mm)=425"";""Depth (mm)=445"";""Dimensions of the Waeco MDC50 Compressor Fridge (WxHxD)=Without cover: 565 x 425 x 445 mm"";Operation=Compressor;""Coolmatic MDC50 Fridge Total Capacity=43 Litres"";""Waeco MDC50 Fridge Freezer Compartment=4 Litres"";""Waeco MDC50 Fridge Connections=12/24 Volts DC"";""Power Inputs (Watts)=45"";""Current consumpion (Ah) at +20C ambiant temperature with interior temperature of +5C=25%"";""Current consumpion (Ah) at +32C ambiant temperature with interior temperature of +5C=40%"";""Coolmatic MDC50 Fridge Weight=Without cover: 425 x 565 x 445 mm"""
Product,624,"Dometic Fridge White Vent Kit LS100 LS200",P,LS100,,Dometic,"Dometic Vent Kits LS1/200",Right,"<p><!--[if gte mso 9]><xml>  <w:WordDocument>   <w:View>Normal</w:View>   <w:Zoom>0</w:Zoom>   <w:PunctuationKerning/>   <w:ValidateAgainstSchemas/>   <w:SaveIfXMLInvalid>false</w:SaveIfXMLInvalid>   <w:IgnoreMixedContent>false</w:IgnoreMixedContent>   <w:AlwaysShowPlaceholderText>false</w:AlwaysShowPlaceholderText>   <w:Compatibility>    <w:BreakWrappedTables/>    <w:SnapToGridInCell/>    <w:WrapTextWithPunct/>    <w:UseAsianBreakRules/>    <w:DontGrowAutofit/>   </w:Compatibility>   <w:BrowserLevel>MicrosoftInternetExplorer4</w:BrowserLevel>  </w:WordDocument> </xml><![endif]--></p> <p><!--[if gte mso 9]><xml>  <w:LatentStyles DefLockedState=""false"" LatentStyleCount=""156"">  </w:LatentStyles> </xml><![endif]--><!--[if gte mso 10]> <style>  /* Style Definitions */  table.MsoNormalTable 	{mso-style-name:""Table Normal""; 	mso-tstyle-rowband-size:0; 	mso-tstyle-colband-size:0; 	mso-style-noshow:yes; 	mso-style-parent:""""; 	mso-padding-alt:0cm 5.4pt 0cm 5.4pt; 	mso-para-margin:0cm; 	mso-para-margin-bottom:.0001pt; 	mso-pagination:widow-orphan; 	font-size:10.0pt; 	font-family:""Times New Roman""; 	mso-ansi-language:#0400; 	mso-fareast-language:#0400; 	mso-bidi-language:#0400;} </style> <![endif]--></p> <h1 class=""MsoNormal"">Dometic LS100 &amp; LS200 Caravan Fridge Vent System Kit</h1> <p class=""MsoNormal"">Avoid the energy wasting heat build-up that can occur behind your caravan or motorhome fridge with the Dometic Fridge Vent LS100 &amp; LS200 System Kit which provide two different modules of efficient ventilation.</p> <p class=""MsoNormal"">The upper ventilation system of the LS100 Caravan Fridge Vent System kit allows heated air to easily escape via the ventilation grille, whilst the LS200 Vent System permits cool air from the outside to the rear of the fridge. Both the LS100 and LS200 Caravan Fridge Vent System Kits save vital energy and help to support the cooling performance. A mounting frame, ventilation grille and a winter cover are also included in both of the caravan fridge vent kits.</p> <p class=""MsoNormal"">The LS100 and LS200 Caravan Fridge Vent System Kits are suitable for all single-door absorption fridges and are designed for easy maintenance without needing to remove the fridge.</p> <p class=""MsoNormal""><strong>Please note</strong>: Only the correct installation of both ventilation grilles ensures for the optimum performance of your caravan fridge.</p> <p class=""MsoNormal"">Black Fridge Vent Kits are available <a href=""https://www.jacksonsleisure.com/caravan-motorhome/fridges/dometic-fridge-black-ventilation-kit-ls100-ls200/"">here</a></p>",49.95,0.00,0.00,0.00,0.0000,N,,0.1000,0.0000,0.0000,0.0000,Y,Y,"AVAILABLE ON NEXT WORKING DAY CARRIER","by option",105,0,"Fridges & Coolboxes/Fridges;Fridges & Coolboxes/Fridges/Absorption;Caravan, Campervan & Motorhome;Spares;Spares/Dometic Spares;Spares/Dometic Spares/Dometic Fridge Spares",1738,l/340/ls100__67250.jpg,"Dometic LS100",N,0,1737,o/402/ls200__00603.jpg,"Dometic LS200",Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"dometic, ls100, ls200, fridge, refrigerator, vent, ventilation, kit,","Dometic Fridge Vent Kit LS100 LS200 Refrigerator Ventilation","dometic, fridge, vent, ventilator, ls100, ls200, refrigerator, motorhome, caravan,","Using the Dometic LS100 or LS200 Fridge Vent System Kits on your single door caravan absorption fridge can help to reduce energy and support an optimum cooling performance.",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/caravan-campervan-motorhome/dometic-fridge-white-vent-kit-ls100-ls200/,,,,,"""Ventilation Area (cm²)=350"";""Cut Out Dimensions H x W=156 x 451mm"";""Dimensions  D x H x W=LS200 & LS100 : 45mm x 185mm x 479mm"""
"  SKU",379,"[RB]Dometic Vent Kits=Top Vent LS100",,9500000958,,,,,,49.95,0.00,,,,N,,,,,,,,,,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",380,"[RB]Dometic Vent Kits=Bottom Vent LS200",,9500000959,,,,,,49.95,0.00,,,,N,,,,,,,,,,80,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",11832,,,9500000958,,,,,,[FIXED]49.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",11833,,,9500000959,,,,,,[FIXED]49.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",25,"[RB]Dometic Vent Kits=Top Vent LS100",,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,25_source.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",26,"[RB]Dometic Vent Kits=Bottom Vent LS200",,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,26_source.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
Product,625,"Dometic LS300 Fridge Vent Kit with Winter Cover",P,9600003006,,Dometic,,Right,"<h1 class=""MsoNormal"">Dometic LS300 Fridge Vent Kit</h1> <p class=""MsoNormal"">Consisting of a mounting frame, ventilation grille and Winter cover, the Dometic LS300 Fridge Vent Kit is a high quality and effective ventilation system designed for double door caravan fridge models.</p> <p class=""MsoNormal"">The Dometic LS300 Fridge Vent Kit allows for easy maintenance of the fridge without needing to remove the unit.</p> <p class=""MsoNormal"">The Winter Cover of the Dometic LS300 Fridge Vent Kit protects against cold air to secure fridge performance in cold weather conditions.</p> <p class=""MsoNormal""><span style=""color: #000000;"">*<strong>Please note</strong>: Only the correct ventilation ensures the refrigerator&rsquo;s optimum performance.</span></p>",64.95,0.00,0.00,0.00,0.0000,N,,0.1000,0.0000,0.0000,0.0000,Y,Y,,none,18,0,"Fridges & Coolboxes/Fridges;Caravan, Campervan & Motorhome;Spares;Spares/Dometic Spares;Spares/Dometic Spares/Dometic Fridge Spares",1740,l/865/ls300__14357.jpg,"Dometic LS300 Fridge Vent Kit",Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", ls300, vent, ventilation,","Dometic Fridge Vent Kit LS300 Motorhome Caravan Refrigerator Ventilation with Winter Cover","dometic, fridge, vent, ventilator, ls300, refrigerator, motorhome, caravan, winter cover,","The Dometic LS300 Fridge Vent Kit with Winter Cover for Caravans and Motorhomes is ideal for double door refridgerator models.",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/caravan-campervan-motorhome/dometic-ls300-fridge-vent-kit-with-winter-cover/,,,,,"""LS300 Vent Kit Ventilation Area (cm²)=640"";""LS300 Vent Kit Cut Out Dimensions H x W=249 x 490mm"";""LS300 Vent Kit External Dimensions H x W=278 x 518mm"""
Product,626,"Dometic Waeco CoolMatic MDC65 Caravan and Marine Compressor Fridge",P,9105204442,,Dometic,,Right,"<h1><span style=""color: #ff0000;"">Discontinued</span></h1> <h1>Dometic Waeco CoolMatic MDC65 Caravan, Marine &amp; Motorhome Compressor Fridge&nbsp;</h1> <h2>Providing an outstanding cooling performance even in extreme ambient temperatures and inclined positions, the Waeco Coolmatic MDC65 Caravan Fridge is a powerful compressor fridge for caravans, motorhomes &amp; boats with an efficiently low energy usage.</h2> <h3 class=""MsoNormal"">The Dometic Waeco MDC65 Compressor Fridge: Providing a large capacity within compact dimensions</h3> <p class=""MsoNormal"">Featuring a secure locking mechanism, functional cooling space, recessed door grips and a separately insulated freezer compartment, the Waeco Coolmatic MDC65 is a compressor fridge with the dimensions of an absorption fridge, making it an ideal replacement fridge option.</p> <p class=""MsoNormal"">Boasting a 63 litre capacity (inclusive of a 10 litre capacity freezer compartment) the Waeco Coolmatic MDC65 Compressor Fridge is a spacious caravan fridge which runs blissfully quiet.</p> <h3>Dometic Waeco Coolmatic MDC65 Compressor Marine and Caravan Fridge features include</h3> <ul type=""disc""> <li class=""MsoNormal"" style=""mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list 36.0pt;"">Interior light,</li> <li class=""MsoNormal"" style=""mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list 36.0pt;"">Fridge door with magnetic seal</li> <li class=""MsoNormal"" style=""mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list 36.0pt;"">Variable fridge door hinges and locks (right/left)</li> <li class=""MsoNormal"" style=""mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list 36.0pt;"">MDC65 Fridge door with double lock (top/bottom) and dual function (locking/ventilation)</li> <li class=""MsoNormal"" style=""mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list 36.0pt;"">Fully hermetic Danfoss BD35F compressor with integrated control electronics</li> <li class=""MsoNormal"" style=""mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list 36.0pt;"">Coolmatic MDC65 Compressor Fridge with low-voltage protection</li> <li class=""MsoNormal"" style=""mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list 36.0pt;"">Electronic fuse/automatic reverse pole protection</li> <li class=""MsoNormal"" style=""mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list 36.0pt;"">Statically ventilated wire tube condenser</li> <li class=""MsoNormal"" style=""mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list 36.0pt;"">Aluminium rollbond evaporator</li> <li class=""MsoNormal"" style=""mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list 36.0pt;"">Mechanical thermostat on the Waeco Coolmatic MDC65 Fridge is continuously variable</li> </ul> <p><strong><span style=""color: #ff0000;"">&nbsp;</span></strong></p>",699.95,0.00,0.00,0.00,0.0000,N,"2 years",2.0100,0.0000,0.0000,0.0000,N,Y,Discontinued,"by product",1,0,"Fridges & Coolboxes/Fridges;Fridges & Coolboxes/Fridges/Compressor",9745,w/701/mdc65-2__35085.jpg,"Dometic Waeco CoolMatic MDC65",Y,0,9744,a/551/mdc65-1__41591.jpg,"Dometic Waeco MDC65",N,1,11708,g/568/MDC65__57100.jpg,,N,2,5596,c/291/mdc_90_65_lock__23621.jpg,"CoolMatic MDC65",N,3,5597,v/656/mdc_95_65_light__28493.jpg,"Dometic Waeco CoolMatic MDC65 Internal Light",N,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dometic Waeco, CoolMatic, MDC 65, Caravan, Marine, Boat, Compressor, Fridge","Dometic Waeco CoolMatic MDC 65 Caravan, Motorhome and Marine Compressor Fridge","Dometic Waeco, CoolMatic, MDC65, Caravan, Marine, Compressor, Fridge","Dometic Waeco CoolMatic MDC65 compressor fridges fit into your RV as if they had been made to measure, marine caravan and campervan use",,,,New,N,N,,N,,,0,"Default Tax Class",5999024860415,N,/fridges-coolboxes/dometic-waeco-coolmatic-mdc65-caravan-and-marine-compressor-fridge/,,5999024860415,9105204442,,"""Height (mm)=673"";""Width (mm)=485"";""Depth (mm)=475"";Operation=Compressor;""Dimensions without cover=H618 x W485 x D475 mm"";""Waeco MDC65 Compressor Fridge Gross Capacity=64 Litres"";""MDC65 Freezer Compartment Capacity=10 Litres"";""Connections=12/24 Volts DC"";""MDC65 Caravan Fridge Power Inputs (Watts)=45"";""Current consumpion (Ah) at +20C ambiant temperature with interior temperature of +5C=30%"";""Current consumpion (Ah) at +32C ambiant temperature with interior temperature of +5C=45%"";""MDC65 Weight=20kg"""
Product,627,"Small Caravan Corner Basin",P,310174,,,,Right,"<h1>Small Corner Basin for Caravans &amp; Motorhomes</h1> <p>Ideal for caravan and motorhome bathrooms that might be limited on space, this small caravan corner basin is a straightforward, space efficient and basic sink unit with a high quality finish.</p> <p><strong>Please note</strong>: This item does not include a waste drainer.</p>",32.95,0.00,0.00,0.00,0.0000,N,,0.1000,0.0000,0.0000,0.0000,Y,Y,"The Small Corner Basin is sent on a next working day delivery!","by product",0,0,"Caravan, Campervan & Motorhome;Caravan, Campervan & Motorhome/Bathroom Equipment;Caravan, Campervan & Motorhome/Bathroom Equipment/Sinks & Vanity Cabinets",1739,v/192/smallcornerbasin__05590.jpg,"Small Caravan and Motorhome Bathroom Sink",Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vanity unit, sink, basin, bathroom","Small Corner Basin for motorhome, caravan and campervan bathrooms","corner, basin, sink, bathroom","If your caravan or motorhome has limited bathroom space then this sink is ideal. Basic and space saving without compromising quality",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/caravan-motorhome/small-caravan-corner-basin/,,,310174,,"""Caravan Corner Basin Dimensions=285 x 285mm"""
Product,629,"Vanity Basin for Caravans ",P,310013,,,,Right,"<h1>Caravan Vanity Basin</h1> <p>A superb Vanity Basin for the bathrooms of Caravans, Motorhomes and Boats featuring a basic, contemporary domestic vanity basin design smart enough to fit harmoniously into any caravan or motorhome bathroom.</p> <h3>Caravan Vanity Basin Dimensions</h3> <p>555mm x 285mm</p>",44.95,0.00,0.00,0.00,0.0000,N,,0.1000,0.0000,0.0000,0.0000,Y,N,"This Caravan Vanity Basin is currently in stock.","by product",0,0,"Caravan, Campervan & Motorhome;Caravan, Campervan & Motorhome/Bathroom Equipment;Caravan, Campervan & Motorhome/Bathroom Equipment/Sinks & Vanity Cabinets",1746,j/446/vanitybasin__53681.jpg,"Vanity Sink ",Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vanity unit, sink, basin, bathroom","Caravan & Motorhome Vanity Basin","corner, basin, sink, bathroom, vanity, caravan, motorhome, campervan, horsebox","A basic Vanity Basin for the bathrooms of Caravans, Motorhomes and Boats featuring a contemporary, smart looking design.",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/caravan-motorhome/vanity-basin-for-caravans/,,,,,"""Caravan Basin Dimensions=555mm x 285mm"""
