"Item Type","Product ID","Product Name","Product Type","Product Code/SKU","Bin Picking Number","Brand Name","Option Set","Option Set Align","Product Description",Price,"Cost Price","Retail Price","Sale Price","Fixed Shipping Cost","Free Shipping","Product Warranty","Product Weight","Product Width","Product Height","Product Depth","Allow Purchases?","Product Visible?","Product Availability","Track Inventory","Current Stock Level","Low Stock Level",Category,"Product Image ID - 1","Product Image File - 1","Product Image Description - 1","Product Image Is Thumbnail - 1","Product Image Sort - 1","Product Image ID - 2","Product Image File - 2","Product Image Description - 2","Product Image Is Thumbnail - 2","Product Image Sort - 2","Product Image ID - 3","Product Image File - 3","Product Image Description - 3","Product Image Is Thumbnail - 3","Product Image Sort - 3","Product Image ID - 4","Product Image File - 4","Product Image Description - 4","Product Image Is Thumbnail - 4","Product Image Sort - 4","Product Image ID - 5","Product Image File - 5","Product Image Description - 5","Product Image Is Thumbnail - 5","Product Image Sort - 5","Product Image ID - 6","Product Image File - 6","Product Image Description - 6","Product Image Is Thumbnail - 6","Product Image Sort - 6","Product Image ID - 7","Product Image File - 7","Product Image Description - 7","Product Image Is Thumbnail - 7","Product Image Sort - 7","Product Image ID - 8","Product Image File - 8","Product Image Description - 8","Product Image Is Thumbnail - 8","Product Image Sort - 8","Product Image ID - 9","Product Image File - 9","Product Image Description - 9","Product Image Is Thumbnail - 9","Product Image Sort - 9","Product Image ID - 10","Product Image File - 10","Product Image Description - 10","Product Image Is Thumbnail - 10","Product Image Sort - 10","Product Image ID - 11","Product Image File - 11","Product Image Description - 11","Product Image Is Thumbnail - 11","Product Image Sort - 11","Product Image ID - 12","Product Image File - 12","Product Image Description - 12","Product Image Is Thumbnail - 12","Product Image Sort - 12","Product Image ID - 13","Product Image File - 13","Product Image Description - 13","Product Image Is Thumbnail - 13","Product Image Sort - 13","Product Image ID - 14","Product Image File - 14","Product Image Description - 14","Product Image Is Thumbnail - 14","Product Image Sort - 14","Product Image ID - 15","Product Image File - 15","Product Image Description - 15","Product Image Is Thumbnail - 15","Product Image Sort - 15","Product Image ID - 16","Product Image File - 16","Product Image Description - 16","Product Image Is Thumbnail - 16","Product Image Sort - 16","Product Image ID - 17","Product Image File - 17","Product Image Description - 17","Product Image Is Thumbnail - 17","Product Image Sort - 17","Search Keywords","Page Title","Meta Keywords","Meta Description","MYOB Asset Acct","MYOB Income Acct","MYOB Expense Acct","Product Condition","Show Product Condition?","Event Date Required?","Event Date Name","Event Date Is Limited?","Event Date Start Date","Event Date End Date","Sort Order","Product Tax Class","Product UPC/EAN","Stop Processing Rules","Product URL","Redirect Old URL?","Global Trade Item Number","Manufacturer Part Number","Tax Provider Tax Code","Product Custom Fields"
"  SKU",6306,"[S]Window=Right Centre Side (UK - no right sliding door)",,VW-BL-LWB-RC,,,,,,49.95,0.00,,,,N,,,,,,,,,,987,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",6307,"[S]Window=Left Centre Side (UK - with left sliding door)",,VW-BL-LWB-LC,,,,,,49.95,0.00,,,,N,,,,,,,,,,989,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",6308,"[S]Window=Right Rear Side",,VW-BL-LWB-RR,,,,,,,0.00,,,,N,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",6309,"[S]Window=Left Rear Side",,VW-BL-LWB-LR,,,,,,,0.00,,,,N,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",6310,"[S]Window=Rear Tailgate (With rear wiper)",,VW-BL-LWB-TG,,,,,,,0.00,,,,N,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",6311,"[S]Window=Rear Tailgate (without rear wiper)",,VW-BL-LWB-TGWW,,,,,,49.95,0.00,,,,N,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",6312,"[S]Window=Rear Barndoor",,VW-BL-LWB-BD,,,,,,49.95,0.00,,,,N,,,,,,,,,,994,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",10068,,,VW-BL-LWB-RC,,,,,,[FIXED]49.95,,,,,,,,,,,Y,Y,,,,,,,10068_source_1640083467.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",10070,,,VW-BL-LWB-LC,,,,,,[FIXED]49.95,,,,,,,,,,,Y,Y,,,,,,,10070_source_1640083485.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",10072,,,VW-BL-LWB-RR,,,,,,,,,,,,,,,,,N,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",10074,,,VW-BL-LWB-LR,,,,,,,,,,,,,,,,,N,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",10078,,,VW-BL-LWB-TG,,,,,,,,,,,,,,,,,Y,Y,,,,,,,10078_source_1640083523.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",10080,,,VW-BL-LWB-TGWW,,,,,,[FIXED]49.95,,,,,,,,,,,Y,Y,,,,,,,10080_source_1640083537.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",10082,,,VW-BL-LWB-BD,,,,,,[FIXED]49.95,,,,,,,,,,,Y,Y,,,,,,,10082_source_1640083550.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
Product,3066,"Adventurer Ford Transit Custom Campervan Blackout Curtains Kit - Black/Grey",P,,,Adventurer,"V Ford Custom Curtains",Right,"<h1>Adventurer Ford Transit Custom Campervan Blackout Curtains Kit - Black/Grey</h1> <h2>Curtain kit for Ford Custom</h2> <p>This set of pleated curtains comes with a custom-curved rail, designed to fit flush inside the window frames of Ford vans. These precision-engineered aluminium curtain rails, combined with the blackout fabric, ensure that light doesn't enter or leave your van once securely closed. What's more, the tight, dense weave used in the 180D curtain fabric prevents silhouettes from being cast against your curtains too, giving you perfect privacy.</p> <h2>Improve your camper's thermal insulation</h2> <p>The dense curtain fabric also helps to insulate your windows, which are a primary source of heat loss in campervans. Brass fasteners seal the curtain edges to prevent light and heat leakage, and handy tie-backs with fasteners let you tuck your curtains away in the daytime, too.</p> <h2>With aluminium curtain rail &amp; clips</h2> <p>This curtain kit comes complete with aluminium curtain rail, which is pre-curved to match the windows in your van. The curtains come in black on one side and grey on the other.</p> <h3>Ford Custom Blackout curtains features:</h3> <ul> <li>Dense, tight-weave fabric</li> <li>Curtains are black on one side and grey on the other</li> <li>Full light blackout</li> <li>Aluminium curtain rails with gliders</li> <li>Included tiebacks with fasteners</li> <li>With fixings</li> <li>Compatible with Ford Custom</li> <li>Not compatible with Ford Kombi Custom and Ford Tourneo Custom</li> </ul> <h3>Download fitting instructions for your campervan side and tailgate curtains here:</h3> <h3><a title=""VW T5 Campervan Curtain Fitting Guide"" href=""https://www.jacksonsleisure.com/content/pdf/campervan-curtains/Campervan-side-curtain-fitting-instructions.pdf"" target=""_blank""><img class=""__mce_add_custom__"" src=""https://cdn2.bigcommerce.com/server1100/fkhd5nhp/product_images/uploaded_images/pdf-install-guide.jpg"" alt="""" width=""149"" height=""54"" /></a>&nbsp;&nbsp;<a title=""VW T5 Campervan Tailgate Curtain Fitting Guide"" href=""https://www.jacksonsleisure.com/content/pdf/campervan-curtains/Campervan-tailgate-curtain-fitting-instructions.pdf"" target=""_blank""><img class=""__mce_add_custom__"" src=""https://cdn2.bigcommerce.com/server1100/fkhd5nhp/product_images/uploaded_images/pdf-install-guide.jpg"" alt="""" width=""149"" height=""54"" /></a></h3>",49.95,0.00,0.00,0.00,0.0000,N,,0.1000,0.0000,0.0000,0.0000,Y,Y,"Fast delivery options available!","by option",3984,0,"Caravan, Campervan & Motorhome/Windows & Rooflights;Caravan, Campervan & Motorhome;Caravan, Campervan & Motorhome/Windows & Rooflights/Curtains & Blinds;Caravan, Campervan & Motorhome/Windows & Rooflights/Curtains & Blinds/Standard & Black Out Curtains;Caravan, Campervan & Motorhome/Conversion Equipment/Campervan Specific/Ford Transit/Curtains and Blinds;Caravan, Campervan & Motorhome/Conversion Equipment/Windows/Curtains & Blinds",14572,v/569/jls-thumb__43449.jpg,"Blackout curtains and rail kit for Ford custom vans",Y,0,13656,q/477/4321556216__10836.JPG,"Curtains kit for VW campervans",N,1,13657,e/664/0e5e9780af__04965.JPG,"Pleated blackout camper curtains",N,2,13658,x/110/2acec84884__79393.JPG,"Blackout tailgate curtains for VW transporter",N,3,13659,x/289/e4935508e6__55687.JPG,"Curtains in VW transporter",N,4,13660,g/305/3827f4878c__00608.JPG,"Flush curved curtain rail for VW campervan",N,5,13661,j/244/62419407c5__49272.JPG,"Pleated curtains with brass blackout fasteners",N,6,13662,z/250/34887e777f__95643.JPG,"Campervan curtain set",N,7,13663,u/562/6937f79087__46760.JPG,"Curtain rail slider",N,8,13664,m/356/dd758c4c06__39247.JPG,"Curtain window rail side indicator",N,9,13665,o/533/blackout_kumasi_651x600__10221.JPG,"Black and grey blackout curtain fabric",N,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"curtains,blackout","Ford Custom Campervan Blackout Curtains Kit - Black/Grey","ford,custom,kombi,transit,tourneo,curtains,blackout,kit,rail,","Dense fabric blackout curtains with curved rails custom designed to fit Ford Custom, Kombi and Tourneo campervans. Fast UK delivery!",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/caravan-motorhome/windows-roof-lights/ford-transit-custom-blackout-curtains-kit/,,,,,"""Fabric=110F36 Detex fabric"""
"  SKU",6356,"[S]Select curtains=Right Centre (UK - no sliding door)",,FT-BL-RC,,,,,,49.95,0.00,,,,N,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",6357,"[S]Select curtains=Left Centre (UK - with sliding door)",,FT-BL-LC,,,,,,49.95,0.00,,,,N,,,,,,,,,,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",6358,"[S]Select curtains=Right rear - SWB",,FT-BL-RR-SWB,,,,,,49.95,0.00,,,,N,,,,,,,,,,998,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",6359,"[S]Select curtains=Left rear - SWB",,FT-BL-LR-SWB,,,,,,49.95,0.00,,,,N,,,,,,,,,,995,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",6362,"[S]Select curtains=Rear - Single tailgate opening",,FT-BL-TG,,,,,,49.95,0.00,,,,N,,,,,,,,,,995,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",6363,"[S]Select curtains=Rear - Dual barndoor opening",,FT-BL-BD,,,,,,49.95,0.00,,,,N,,,,,,,,,,978,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",10169,,,FT-BL-RC,,,,,,[FIXED]49.95,,,,,,,,,,,Y,Y,,,,,,,10169_source_1640089358.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",10171,,,FT-BL-LC,,,,,,[FIXED]49.95,,,,,,,,,,,Y,Y,,,,,,,10171_source_1640089373.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",10173,,,FT-BL-RR-SWB,,,,,,[FIXED]49.95,,,,,,,,,,,Y,Y,,,,,,,10173_source_1640089386.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",10175,,,FT-BL-LR-SWB,,,,,,[FIXED]49.95,,,,,,,,,,,Y,Y,,,,,,,10175_source_1640089608.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",10181,,,FT-BL-TG,,,,,,[FIXED]49.95,,,,,,,,,,,Y,Y,,,,,,,10181_source_1640089425.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",10183,,,FT-BL-BD,,,,,,[FIXED]49.95,,,,,,,,,,,Y,Y,,,,,,,10183_source_1640089435.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
Product,3067,"Thetford Triangular Corner Hob and Sink Camper Van Conversion Kit",P,,,Thetford,"Thetford Triangular Kit",Right,"<h1>Thetford Triangular Corner Hob &amp; Sink Campervan Conversion Kit</h1> <h2>Complete with tap, pipes, water tanks, pump and gas regulator</h2> <p>With all the essentials to create a quality campervan conversion, we've created this kit to make it easy to get your campervan started. At the heart of this kit is a matching set of a Thetford triangular hob and sink, perfect for use in the corners of your camper. We've also included gas, water and waste pipes, a 12v pump, gas regulator, water tanks, a tap and more - saving you the hassle of finding compatible equipment!</p> <h2>Simple and sleek units with glass lids</h2> <p>Thetford's triangular hob uses space efficiently, spacing three hobs evenly across its surface. The bowl and the hob both use stainless steel, with glass lids giving you extra room in your campervan, caravan, motorhome or boat when not in use. The gas hob cooker uses 12v ignition for easy start-up, too.</p> <h2>Customise to create your ideal conversion</h2> <p>You can customise this kit with the options above to select either left or right hand stovetop cooker or basin sink. It's the perfect starter kit for campervan conversions. We also offer either a gaz or bulkhead gas regulator setup for this kit - we recommend the bulkhead for permanent set-ups.&nbsp;</p> <h3>Thetford Triangular Hob &amp; Sink Conversion Kit Features:</h3> <p>&bull;&nbsp;&nbsp;&nbsp; Thetford Triangular Hob<br /> &bull;&nbsp; &nbsp;&nbsp;Thetford Triangular Sink<br /> &bull;&nbsp;&nbsp;&nbsp; Reich Samba Micro Switch Cold Tap or Hot &amp; Cold Tap<br />&bull;&nbsp;&nbsp;&nbsp; Whale Submersible Pump<br />&bull;&nbsp;&nbsp;&nbsp; 2 x 9.5L Jerry Cans<br /><br />&bull;&nbsp; &nbsp; 2mtr x 10mm Cold Pipe<br />&bull;&nbsp;&nbsp;&nbsp; 2mtr x 20mm Waste Pipe<br />&bull;&nbsp;&nbsp;&nbsp; 2mtr x 10mm Hot Pipe (Only available when mixer tap selected)<br />&bull;&nbsp;&nbsp;&nbsp; 1 x 75mm Floor Vent<br /><br />&bull;&nbsp;&nbsp;&nbsp; Pack of x 5 P Clips<br />&bull;&nbsp;&nbsp;&nbsp; 4 x Jubilee Clips<br />&bull;&nbsp;&nbsp;&nbsp; 1x 8mm Straight Compression Coupling</p> <h3>Camping Gaz:</h3> <p>&bull;&nbsp;&nbsp;&nbsp; 1x Camping Gaz Regulator<br />&bull;&nbsp;&nbsp;&nbsp; 1x 8mm Compression Nozzle<br />&bull;&nbsp;&nbsp;&nbsp; 1mtr LPG Gas Hose</p> <h3>Bulkhead Option includes:</h3> <p>&bull;&nbsp;&nbsp;&nbsp; 1 x 8mm Bulkhead Regulator<br />&bull;&nbsp;&nbsp;&nbsp; 1 x 45cm Pigtail<br />&bull;&nbsp;&nbsp;&nbsp; 1 x 8mm 90&deg; Compression Elbow<br />&bull;&nbsp;&nbsp;&nbsp; 1 x Gaz Adapter<br />&bull;&nbsp;&nbsp;&nbsp; 2mtr x 8mm Copper Pipe</p>",454.95,0.00,0.00,0.00,0.0000,N,,0.1000,0.0000,0.0000,0.0000,Y,N,"Fast delivery options available!",none,0,0,"Caravan, Campervan & Motorhome/Kitchen Equipment/Hob & Sink Combination ;Conversion Kits;Caravan, Campervan & Motorhome/Kitchen Equipment/Conversion Kits/Kitchen Conversion Kits;Conversion Kits/Kitchen Kits",13717,u/030/trkit1-bh-tap__69769.jpg,"Thetford triangular hob and sink for van conversions",Y,0,13716,n/701/trkit1-gaz-TAP__87059.jpg,"Thetford corner conversion kit",N,1,13710,s/613/330-left__07048.1531403397__18874.jpg,"Thetford triangular hob gas cooker left",N,2,13711,c/622/330-right__75253.1531403397__08501.jpg,"Thetford right hand stovetop triangular cooker",N,3,13708,h/733/Sink-Left__77650.1531499860__75782.jpg,"Thetford triangular corner sink bowl",N,4,13709,u/547/Sink_-_Right__01088.1531499860__66085.jpg,"Thetford right hand triangular basin",N,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kit,","Thetford Triangular Hob and Sink Campervan Conversion Kit","Thetford,triangular,basic line,","Campervan conversion kit with gas cooker, sink, tap, water tanks, pump, regulator, pipework and more! Perfect starter kit for campers. Fast UK delivery!",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/campervan/thetford/triangular-corner-hob-and-sink-conversion-kit/,,,,,
"  SKU",6340,"[RB]Gas regulator option=Gaz Regulator,[RB]Tap option=Cold Tap,[RT]Sink Orientation=Left - SBL3350-SP,[RT]Hob Orientation=Left - SHB33094-SP",,TRKIT1-GAZ-C-L-L,,,,,,454.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",6341,"[RB]Gas regulator option=Gaz Regulator,[RB]Tap option=Cold Tap,[RT]Sink Orientation=Right -  SBL3351-SP,[RT]Hob Orientation=Left - SHB33094-SP",,TRKIT1-GAZ-C-L-R,,,,,,454.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",6342,"[RB]Gas regulator option=Gaz Regulator,[RB]Tap option=Cold Tap,[RT]Sink Orientation=Left - SBL3350-SP,[RT]Hob Orientation=Right -  SHB33095-SP",,TRKIT1-GAZ-C-R-L,,,,,,454.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",6343,"[RB]Gas regulator option=Gaz Regulator,[RB]Tap option=Cold Tap,[RT]Sink Orientation=Right -  SBL3351-SP,[RT]Hob Orientation=Right -  SHB33095-SP",,TRKIT1-GAZ-C-R-R,,,,,,454.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",6344,"[RB]Gas regulator option=Gaz Regulator,[RB]Tap option=Hot mixer tap,[RT]Sink Orientation=Left - SBL3350-SP,[RT]Hob Orientation=Left - SHB33094-SP",,TRKIT1-GAZ-H-L-L,,,,,,464.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",6345,"[RB]Gas regulator option=Gaz Regulator,[RB]Tap option=Hot mixer tap,[RT]Sink Orientation=Right -  SBL3351-SP,[RT]Hob Orientation=Left - SHB33094-SP",,TRKIT1-GAZ-H-L-R,,,,,,464.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",6346,"[RB]Gas regulator option=Gaz Regulator,[RB]Tap option=Hot mixer tap,[RT]Sink Orientation=Left - SBL3350-SP,[RT]Hob Orientation=Right -  SHB33095-SP",,TRKIT1-GAZ-H-R-L,,,,,,464.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",6347,"[RB]Gas regulator option=Gaz Regulator,[RB]Tap option=Hot mixer tap,[RT]Sink Orientation=Right -  SBL3351-SP,[RT]Hob Orientation=Right -  SHB33095-SP",,TRKIT1-GAZ-H-R-R,,,,,,464.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",6348,"[RB]Gas regulator option=Bulkhead Regulator,[RB]Tap option=Cold Tap,[RT]Sink Orientation=Left - SBL3350-SP,[RT]Hob Orientation=Left - SHB33094-SP",,TRKIT1-BULK-C-L-L,,,,,,494.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",6349,"[RB]Gas regulator option=Bulkhead Regulator,[RB]Tap option=Cold Tap,[RT]Sink Orientation=Right -  SBL3351-SP,[RT]Hob Orientation=Left - SHB33094-SP",," TRKIT1-BULK-C-L-R",,,,,,,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",6350,"[RB]Gas regulator option=Bulkhead Regulator,[RB]Tap option=Cold Tap,[RT]Sink Orientation=Left - SBL3350-SP,[RT]Hob Orientation=Right -  SHB33095-SP",,TRKIT1-BULK-C-R-L,,,,,,494.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",6351,"[RB]Gas regulator option=Bulkhead Regulator,[RB]Tap option=Cold Tap,[RT]Sink Orientation=Right -  SBL3351-SP,[RT]Hob Orientation=Right -  SHB33095-SP",,TRKIT1-BULK-C-R-R,,,,,,494.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",6352,"[RB]Gas regulator option=Bulkhead Regulator,[RB]Tap option=Hot mixer tap,[RT]Sink Orientation=Left - SBL3350-SP,[RT]Hob Orientation=Left - SHB33094-SP",,TRKIT1-BULK-H-L-L,,,,,,504.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",6353,"[RB]Gas regulator option=Bulkhead Regulator,[RB]Tap option=Hot mixer tap,[RT]Sink Orientation=Right -  SBL3351-SP,[RT]Hob Orientation=Left - SHB33094-SP",," TRKIT1-BULK-H-L-R",,,,,,,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
